img_id,variant,source_dataset,generator_family,label,prob,path
dalle_8017,clean,dalle,dalle,1,0.4927319586277008,data\cache\clean\test\dalle_8017\clean.jpg
dalle_9068,clean,dalle,dalle,1,0.03390786424279213,data\cache\clean\test\dalle_9068\clean.jpg
gigagan_01605,clean,gigagan,gigagan,1,0.0031337826512753963,data\cache\clean\test\gigagan_01605\clean.jpg
gigagan_05738,clean,gigagan,gigagan,1,0.007014999631792307,data\cache\clean\test\gigagan_05738\clean.jpg
gigagan_06526,clean,gigagan,gigagan,1,0.05078304186463356,data\cache\clean\test\gigagan_06526\clean.jpg
gigagan_09742,clean,gigagan,gigagan,1,0.04777922108769417,data\cache\clean\test\gigagan_09742\clean.jpg
gigagan_10024,clean,gigagan,gigagan,1,0.3317391872406006,data\cache\clean\test\gigagan_10024\clean.jpg
gigagan_10914,clean,gigagan,gigagan,1,0.0011845332337543368,data\cache\clean\test\gigagan_10914\clean.jpg
gigagan_14071,clean,gigagan,gigagan,1,4.1252874325437006e-06,data\cache\clean\test\gigagan_14071\clean.jpg
gigagan_15561,clean,gigagan,gigagan,1,0.09546267986297607,data\cache\clean\test\gigagan_15561\clean.jpg
gigagan_20327,clean,gigagan,gigagan,1,0.4043397605419159,data\cache\clean\test\gigagan_20327\clean.jpg
gigagan_21611,clean,gigagan,gigagan,1,0.45156988501548767,data\cache\clean\test\gigagan_21611\clean.jpg
gigagan_24679,clean,gigagan,gigagan,1,0.08637987077236176,data\cache\clean\test\gigagan_24679\clean.jpg
gigagan_25090,clean,gigagan,gigagan,1,0.0020688658114522696,data\cache\clean\test\gigagan_25090\clean.jpg
gigagan_25645,clean,gigagan,gigagan,1,0.11422557383775711,data\cache\clean\test\gigagan_25645\clean.jpg
imagen3_045e6da6fd7f6fb0,clean,imagen3,imagen3,1,3.182330328854732e-05,data\cache\clean\test\imagen3_045e6da6fd7f6fb0\clean.jpg
imagen3_07747d6ffd056bee,clean,imagen3,imagen3,1,0.009999923408031464,data\cache\clean\test\imagen3_07747d6ffd056bee\clean.jpg
imagen3_13ed1f9391224848,clean,imagen3,imagen3,1,0.18128913640975952,data\cache\clean\test\imagen3_13ed1f9391224848\clean.jpg
imagen3_17643da56f35c6f7,clean,imagen3,imagen3,1,1.907800651679281e-06,data\cache\clean\test\imagen3_17643da56f35c6f7\clean.jpg
imagen3_17919c9ffd792ad9,clean,imagen3,imagen3,1,0.25006285309791565,data\cache\clean\test\imagen3_17919c9ffd792ad9\clean.jpg
imagen3_1fe9a0379cffa709,clean,imagen3,imagen3,1,0.03433805704116821,data\cache\clean\test\imagen3_1fe9a0379cffa709\clean.jpg
imagen3_24e64d19ddde11cb,clean,imagen3,imagen3,1,8.544462359871829e-10,data\cache\clean\test\imagen3_24e64d19ddde11cb\clean.jpg
imagen3_260ae6b06f1f50e2,clean,imagen3,imagen3,1,0.0006512421532534063,data\cache\clean\test\imagen3_260ae6b06f1f50e2\clean.jpg
imagen3_2be4510162a8a76e,clean,imagen3,imagen3,1,0.2481841742992401,data\cache\clean\test\imagen3_2be4510162a8a76e\clean.jpg
imagen3_3403b18fc93acbfc,clean,imagen3,imagen3,1,0.05784270912408829,data\cache\clean\test\imagen3_3403b18fc93acbfc\clean.jpg
imagen3_43058,clean,imagen3,imagen3,1,2.471281732141506e-05,data\cache\clean\test\imagen3_43058\clean.jpg
imagen3_44015,clean,imagen3,imagen3,1,0.00028575240867212415,data\cache\clean\test\imagen3_44015\clean.jpg
imagen3_44075,clean,imagen3,imagen3,1,0.047677792608737946,data\cache\clean\test\imagen3_44075\clean.jpg
imagen3_44476,clean,imagen3,imagen3,1,0.4235049784183502,data\cache\clean\test\imagen3_44476\clean.jpg
imagen3_46922,clean,imagen3,imagen3,1,0.37463274598121643,data\cache\clean\test\imagen3_46922\clean.jpg
imagen3_473ffc5e3d5dc373,clean,imagen3,imagen3,1,0.042579133063554764,data\cache\clean\test\imagen3_473ffc5e3d5dc373\clean.jpg
imagen3_48174,clean,imagen3,imagen3,1,0.3083191514015198,data\cache\clean\test\imagen3_48174\clean.jpg
imagen3_519f5c348fe55fcd,clean,imagen3,imagen3,1,9.135311847785488e-05,data\cache\clean\test\imagen3_519f5c348fe55fcd\clean.jpg
imagen3_52520,clean,imagen3,imagen3,1,0.05995498597621918,data\cache\clean\test\imagen3_52520\clean.jpg
imagen3_53132,clean,imagen3,imagen3,1,0.22035957872867584,data\cache\clean\test\imagen3_53132\clean.jpg
imagen3_560ead164dab63a5,clean,imagen3,imagen3,1,0.02140541933476925,data\cache\clean\test\imagen3_560ead164dab63a5\clean.jpg
imagen3_5e95809bd47d157b,clean,imagen3,imagen3,1,0.0017925876891240478,data\cache\clean\test\imagen3_5e95809bd47d157b\clean.jpg
imagen3_69467160e53f71bc,clean,imagen3,imagen3,1,0.027792317792773247,data\cache\clean\test\imagen3_69467160e53f71bc\clean.jpg
imagen3_6a8270ea182a9194,clean,imagen3,imagen3,1,2.384722392889671e-05,data\cache\clean\test\imagen3_6a8270ea182a9194\clean.jpg
imagen3_6c7624322b04ce43,clean,imagen3,imagen3,1,1.944824390420763e-07,data\cache\clean\test\imagen3_6c7624322b04ce43\clean.jpg
imagen3_77fb2d4f372634f8,clean,imagen3,imagen3,1,0.00045621697790920734,data\cache\clean\test\imagen3_77fb2d4f372634f8\clean.jpg
imagen3_7ee1485909c59826,clean,imagen3,imagen3,1,0.24779558181762695,data\cache\clean\test\imagen3_7ee1485909c59826\clean.jpg
imagen3_8b13dc3bff918841,clean,imagen3,imagen3,1,0.047011181712150574,data\cache\clean\test\imagen3_8b13dc3bff918841\clean.jpg
imagen3_8c20e4bf83ffff36,clean,imagen3,imagen3,1,0.06992456316947937,data\cache\clean\test\imagen3_8c20e4bf83ffff36\clean.jpg
imagen3_9e82651e214a25c8,clean,imagen3,imagen3,1,0.023389067500829697,data\cache\clean\test\imagen3_9e82651e214a25c8\clean.jpg
imagen3_aa13646e437b7afa,clean,imagen3,imagen3,1,0.2847221791744232,data\cache\clean\test\imagen3_aa13646e437b7afa\clean.jpg
imagen3_ad860df8c2a1a848,clean,imagen3,imagen3,1,0.0007871785783208907,data\cache\clean\test\imagen3_ad860df8c2a1a848\clean.jpg
imagen3_b69c9976ced306d1,clean,imagen3,imagen3,1,0.16204571723937988,data\cache\clean\test\imagen3_b69c9976ced306d1\clean.jpg
imagen3_ca44bb7db1e73a9a,clean,imagen3,imagen3,1,0.0026274132542312145,data\cache\clean\test\imagen3_ca44bb7db1e73a9a\clean.jpg
imagen3_d326e7c87fb1d966,clean,imagen3,imagen3,1,0.412020206451416,data\cache\clean\test\imagen3_d326e7c87fb1d966\clean.jpg
imagen3_e63f3b6f8bdee43a,clean,imagen3,imagen3,1,3.409422788536176e-05,data\cache\clean\test\imagen3_e63f3b6f8bdee43a\clean.jpg
imagen3_eaf94916ce926270,clean,imagen3,imagen3,1,0.0156613327562809,data\cache\clean\test\imagen3_eaf94916ce926270\clean.jpg
imagen3_f69a20bda8f47fea,clean,imagen3,imagen3,1,0.2177359163761139,data\cache\clean\test\imagen3_f69a20bda8f47fea\clean.jpg
imagen3_fd568a2839353a92,clean,imagen3,imagen3,1,0.15905119478702545,data\cache\clean\test\imagen3_fd568a2839353a92\clean.jpg
imagen3_fe7048efd51b15b8,clean,imagen3,imagen3,1,9.42853293963708e-05,data\cache\clean\test\imagen3_fe7048efd51b15b8\clean.jpg
imagen3_Imagen3_3546,clean,imagen3,imagen3,1,0.4666171073913574,data\cache\clean\test\imagen3_Imagen3_3546\clean.jpg
imagen3_Imagen3_3556,clean,imagen3,imagen3,1,0.19727757573127747,data\cache\clean\test\imagen3_Imagen3_3556\clean.jpg
sidset_full_synthetic_001692,clean,sidset,full_synthetic,1,0.3225562572479248,data\cache\clean\test\sidset_full_synthetic_001692\clean.jpg
sidset_full_synthetic_033528,clean,sidset,full_synthetic,1,0.11206870526075363,data\cache\clean\test\sidset_full_synthetic_033528\clean.jpg
sidset_full_synthetic_046026,clean,sidset,full_synthetic,1,0.004026289097964764,data\cache\clean\test\sidset_full_synthetic_046026\clean.jpg
sidset_full_synthetic_060524,clean,sidset,full_synthetic,1,0.0009277963545173407,data\cache\clean\test\sidset_full_synthetic_060524\clean.jpg
sidset_full_synthetic_062086,clean,sidset,full_synthetic,1,0.0004876893071923405,data\cache\clean\test\sidset_full_synthetic_062086\clean.jpg
sidset_full_synthetic_067084,clean,sidset,full_synthetic,1,0.4909432530403137,data\cache\clean\test\sidset_full_synthetic_067084\clean.jpg
stylegan_xl_0097a2e24789bc7a,clean,stylegan_xl,stylegan_xl,1,0.0016333587700501084,data\cache\clean\test\stylegan_xl_0097a2e24789bc7a\clean.jpg
stylegan_xl_00a4591cf03df584,clean,stylegan_xl,stylegan_xl,1,6.430801295209676e-05,data\cache\clean\test\stylegan_xl_00a4591cf03df584\clean.jpg
stylegan_xl_031391f1ab18ab62,clean,stylegan_xl,stylegan_xl,1,0.0029444179963320494,data\cache\clean\test\stylegan_xl_031391f1ab18ab62\clean.jpg
stylegan_xl_0a4244f8a9185bad,clean,stylegan_xl,stylegan_xl,1,0.24096432328224182,data\cache\clean\test\stylegan_xl_0a4244f8a9185bad\clean.jpg
stylegan_xl_0f7efa4c31bcd8f4,clean,stylegan_xl,stylegan_xl,1,8.469275599054527e-06,data\cache\clean\test\stylegan_xl_0f7efa4c31bcd8f4\clean.jpg
stylegan_xl_1060d58257bc5130,clean,stylegan_xl,stylegan_xl,1,0.003116289619356394,data\cache\clean\test\stylegan_xl_1060d58257bc5130\clean.jpg
stylegan_xl_1440252ff76f525f,clean,stylegan_xl,stylegan_xl,1,0.04649870842695236,data\cache\clean\test\stylegan_xl_1440252ff76f525f\clean.jpg
stylegan_xl_17f8bf0ef8d2f478,clean,stylegan_xl,stylegan_xl,1,0.002654265845194459,data\cache\clean\test\stylegan_xl_17f8bf0ef8d2f478\clean.jpg
stylegan_xl_2013fe0d44f84041,clean,stylegan_xl,stylegan_xl,1,0.00030995410634204745,data\cache\clean\test\stylegan_xl_2013fe0d44f84041\clean.jpg
stylegan_xl_3621cf0be1fc8d68,clean,stylegan_xl,stylegan_xl,1,0.014567182399332523,data\cache\clean\test\stylegan_xl_3621cf0be1fc8d68\clean.jpg
stylegan_xl_38c489e3b0d8c700,clean,stylegan_xl,stylegan_xl,1,0.30187857151031494,data\cache\clean\test\stylegan_xl_38c489e3b0d8c700\clean.jpg
stylegan_xl_3b5e18f8fc06450d,clean,stylegan_xl,stylegan_xl,1,0.0028176605701446533,data\cache\clean\test\stylegan_xl_3b5e18f8fc06450d\clean.jpg
stylegan_xl_43847,clean,stylegan_xl,stylegan_xl,1,0.013573955744504929,data\cache\clean\test\stylegan_xl_43847\clean.jpg
stylegan_xl_45602,clean,stylegan_xl,stylegan_xl,1,0.14344364404678345,data\cache\clean\test\stylegan_xl_45602\clean.jpg
stylegan_xl_48611,clean,stylegan_xl,stylegan_xl,1,0.03331178054213524,data\cache\clean\test\stylegan_xl_48611\clean.jpg
stylegan_xl_4f991f9638e28675,clean,stylegan_xl,stylegan_xl,1,0.009459440596401691,data\cache\clean\test\stylegan_xl_4f991f9638e28675\clean.jpg
stylegan_xl_548aed682dc65ef2,clean,stylegan_xl,stylegan_xl,1,0.3989108204841614,data\cache\clean\test\stylegan_xl_548aed682dc65ef2\clean.jpg
stylegan_xl_60ed9d3511d333bf,clean,stylegan_xl,stylegan_xl,1,0.0008881399990059435,data\cache\clean\test\stylegan_xl_60ed9d3511d333bf\clean.jpg
stylegan_xl_65bb283a1280639e,clean,stylegan_xl,stylegan_xl,1,0.0021899982821196318,data\cache\clean\test\stylegan_xl_65bb283a1280639e\clean.jpg
stylegan_xl_729fee52c5b7f95b,clean,stylegan_xl,stylegan_xl,1,0.0066298539750278,data\cache\clean\test\stylegan_xl_729fee52c5b7f95b\clean.jpg
stylegan_xl_7d433e90bcd7bd53,clean,stylegan_xl,stylegan_xl,1,4.355041164672002e-05,data\cache\clean\test\stylegan_xl_7d433e90bcd7bd53\clean.jpg
stylegan_xl_7ffebe6032f8209f,clean,stylegan_xl,stylegan_xl,1,0.42180782556533813,data\cache\clean\test\stylegan_xl_7ffebe6032f8209f\clean.jpg
stylegan_xl_80fc8be6e7c11eb3,clean,stylegan_xl,stylegan_xl,1,1.524982690170873e-05,data\cache\clean\test\stylegan_xl_80fc8be6e7c11eb3\clean.jpg
stylegan_xl_8f9dfd75dde8914f,clean,stylegan_xl,stylegan_xl,1,0.002176084090024233,data\cache\clean\test\stylegan_xl_8f9dfd75dde8914f\clean.jpg
stylegan_xl_a1ed16fffc5ecb68,clean,stylegan_xl,stylegan_xl,1,0.008998124860227108,data\cache\clean\test\stylegan_xl_a1ed16fffc5ecb68\clean.jpg
stylegan_xl_a72f3ace10a8f550,clean,stylegan_xl,stylegan_xl,1,1.5624149455106817e-05,data\cache\clean\test\stylegan_xl_a72f3ace10a8f550\clean.jpg
stylegan_xl_ae09b95535340878,clean,stylegan_xl,stylegan_xl,1,0.31501537561416626,data\cache\clean\test\stylegan_xl_ae09b95535340878\clean.jpg
stylegan_xl_b6abe358484b287a,clean,stylegan_xl,stylegan_xl,1,0.03104434721171856,data\cache\clean\test\stylegan_xl_b6abe358484b287a\clean.jpg
stylegan_xl_bd69757ff485d03e,clean,stylegan_xl,stylegan_xl,1,0.36047065258026123,data\cache\clean\test\stylegan_xl_bd69757ff485d03e\clean.jpg
stylegan_xl_cf9c332a1ebfb587,clean,stylegan_xl,stylegan_xl,1,0.003956951666623354,data\cache\clean\test\stylegan_xl_cf9c332a1ebfb587\clean.jpg
stylegan_xl_d686a15f05d09472,clean,stylegan_xl,stylegan_xl,1,0.0025760624557733536,data\cache\clean\test\stylegan_xl_d686a15f05d09472\clean.jpg
stylegan_xl_d7c4ece8c8a01de0,clean,stylegan_xl,stylegan_xl,1,0.0012856090907007456,data\cache\clean\test\stylegan_xl_d7c4ece8c8a01de0\clean.jpg
stylegan_xl_e4b8e7ef72cabaf2,clean,stylegan_xl,stylegan_xl,1,4.7836660996836144e-06,data\cache\clean\test\stylegan_xl_e4b8e7ef72cabaf2\clean.jpg
stylegan_xl_f2ea3473d8b1a62f,clean,stylegan_xl,stylegan_xl,1,0.002362282248213887,data\cache\clean\test\stylegan_xl_f2ea3473d8b1a62f\clean.jpg
stylegan_xl_fef6a66b8deaa7ab,clean,stylegan_xl,stylegan_xl,1,6.306137493083952e-06,data\cache\clean\test\stylegan_xl_fef6a66b8deaa7ab\clean.jpg
cifake_1028 (10),blur_s0.5,cifake,stable_diffusion,1,0.4941713511943817,data\cache\clean\test\cifake_1028 (10)\blur_s0.5.jpg
cifake_2286 (2),blur_s0.5,cifake,stable_diffusion,1,0.14912466704845428,data\cache\clean\test\cifake_2286 (2)\blur_s0.5.jpg
cifake_2850 (3),blur_s0.5,cifake,stable_diffusion,1,0.18289998173713684,data\cache\clean\test\cifake_2850 (3)\blur_s0.5.jpg
cifake_3053 (4),blur_s0.5,cifake,stable_diffusion,1,0.4909467101097107,data\cache\clean\test\cifake_3053 (4)\blur_s0.5.jpg
cifake_3582 (9),blur_s0.5,cifake,stable_diffusion,1,0.0423823781311512,data\cache\clean\test\cifake_3582 (9)\blur_s0.5.jpg
cifake_4127 (3),blur_s0.5,cifake,stable_diffusion,1,0.4301324784755707,data\cache\clean\test\cifake_4127 (3)\blur_s0.5.jpg
cifake_4443,blur_s0.5,cifake,stable_diffusion,1,0.4252190887928009,data\cache\clean\test\cifake_4443\blur_s0.5.jpg
cifake_4615 (3),blur_s0.5,cifake,stable_diffusion,1,0.21918568015098572,data\cache\clean\test\cifake_4615 (3)\blur_s0.5.jpg
cifake_5607 (3),blur_s0.5,cifake,stable_diffusion,1,0.056685127317905426,data\cache\clean\test\cifake_5607 (3)\blur_s0.5.jpg
cifake_5845 (9),blur_s0.5,cifake,stable_diffusion,1,0.25230103731155396,data\cache\clean\test\cifake_5845 (9)\blur_s0.5.jpg
cifake_954 (9),blur_s0.5,cifake,stable_diffusion,1,0.113347128033638,data\cache\clean\test\cifake_954 (9)\blur_s0.5.jpg
dalle_10420,blur_s0.5,dalle,dalle,1,0.3628481328487396,data\cache\clean\test\dalle_10420\blur_s0.5.jpg
dalle_19590,blur_s0.5,dalle,dalle,1,0.2502501308917999,data\cache\clean\test\dalle_19590\blur_s0.5.jpg
dalle_20080,blur_s0.5,dalle,dalle,1,0.022355634719133377,data\cache\clean\test\dalle_20080\blur_s0.5.jpg
dalle_27029,blur_s0.5,dalle,dalle,1,0.49338752031326294,data\cache\clean\test\dalle_27029\blur_s0.5.jpg
dalle_29659,blur_s0.5,dalle,dalle,1,0.4943876266479492,data\cache\clean\test\dalle_29659\blur_s0.5.jpg
dalle_3007,blur_s0.5,dalle,dalle,1,0.43089744448661804,data\cache\clean\test\dalle_3007\blur_s0.5.jpg
dalle_33159,blur_s0.5,dalle,dalle,1,0.19109973311424255,data\cache\clean\test\dalle_33159\blur_s0.5.jpg
dalle_3c589aa7fd4a6705f1fd7918daf4ffb9,blur_s0.5,dalle,dalle,1,0.413703054189682,data\cache\clean\test\dalle_3c589aa7fd4a6705f1fd7918daf4ffb9\blur_s0.5.jpg
dalle_40387,blur_s0.5,dalle,dalle,1,0.4611709713935852,data\cache\clean\test\dalle_40387\blur_s0.5.jpg
dalle_41791,blur_s0.5,dalle,dalle,1,0.016136670485138893,data\cache\clean\test\dalle_41791\blur_s0.5.jpg
dalle_6481,blur_s0.5,dalle,dalle,1,0.12343525886535645,data\cache\clean\test\dalle_6481\blur_s0.5.jpg
dalle_6890,blur_s0.5,dalle,dalle,1,0.11003494262695312,data\cache\clean\test\dalle_6890\blur_s0.5.jpg
dalle_6f0f61883f111368d770c54801f33449,blur_s0.5,dalle,dalle,1,0.013256623409688473,data\cache\clean\test\dalle_6f0f61883f111368d770c54801f33449\blur_s0.5.jpg
dalle_8017,blur_s0.5,dalle,dalle,1,0.3489904999732971,data\cache\clean\test\dalle_8017\blur_s0.5.jpg
dalle_9068,blur_s0.5,dalle,dalle,1,0.024628592655062675,data\cache\clean\test\dalle_9068\blur_s0.5.jpg
gigagan_01605,blur_s0.5,gigagan,gigagan,1,0.003099318128079176,data\cache\clean\test\gigagan_01605\blur_s0.5.jpg
gigagan_05738,blur_s0.5,gigagan,gigagan,1,0.006004110909998417,data\cache\clean\test\gigagan_05738\blur_s0.5.jpg
gigagan_06526,blur_s0.5,gigagan,gigagan,1,0.039439376443624496,data\cache\clean\test\gigagan_06526\blur_s0.5.jpg
gigagan_09742,blur_s0.5,gigagan,gigagan,1,0.027862977236509323,data\cache\clean\test\gigagan_09742\blur_s0.5.jpg
gigagan_10024,blur_s0.5,gigagan,gigagan,1,0.29142728447914124,data\cache\clean\test\gigagan_10024\blur_s0.5.jpg
gigagan_10914,blur_s0.5,gigagan,gigagan,1,0.0008135503740049899,data\cache\clean\test\gigagan_10914\blur_s0.5.jpg
gigagan_14071,blur_s0.5,gigagan,gigagan,1,5.192197932046838e-06,data\cache\clean\test\gigagan_14071\blur_s0.5.jpg
gigagan_15561,blur_s0.5,gigagan,gigagan,1,0.09049075096845627,data\cache\clean\test\gigagan_15561\blur_s0.5.jpg
gigagan_20327,blur_s0.5,gigagan,gigagan,1,0.3433912694454193,data\cache\clean\test\gigagan_20327\blur_s0.5.jpg
gigagan_21611,blur_s0.5,gigagan,gigagan,1,0.4215802848339081,data\cache\clean\test\gigagan_21611\blur_s0.5.jpg
gigagan_23134,blur_s0.5,gigagan,gigagan,1,0.43292614817619324,data\cache\clean\test\gigagan_23134\blur_s0.5.jpg
gigagan_24679,blur_s0.5,gigagan,gigagan,1,0.05356009677052498,data\cache\clean\test\gigagan_24679\blur_s0.5.jpg
gigagan_25090,blur_s0.5,gigagan,gigagan,1,0.00225700531154871,data\cache\clean\test\gigagan_25090\blur_s0.5.jpg
gigagan_25645,blur_s0.5,gigagan,gigagan,1,0.1096867248415947,data\cache\clean\test\gigagan_25645\blur_s0.5.jpg
imagen3_045e6da6fd7f6fb0,blur_s0.5,imagen3,imagen3,1,6.0383681557141244e-05,data\cache\clean\test\imagen3_045e6da6fd7f6fb0\blur_s0.5.jpg
imagen3_07747d6ffd056bee,blur_s0.5,imagen3,imagen3,1,0.008985593914985657,data\cache\clean\test\imagen3_07747d6ffd056bee\blur_s0.5.jpg
imagen3_13ed1f9391224848,blur_s0.5,imagen3,imagen3,1,0.15816627442836761,data\cache\clean\test\imagen3_13ed1f9391224848\blur_s0.5.jpg
imagen3_17643da56f35c6f7,blur_s0.5,imagen3,imagen3,1,1.599927713868965e-06,data\cache\clean\test\imagen3_17643da56f35c6f7\blur_s0.5.jpg
imagen3_17919c9ffd792ad9,blur_s0.5,imagen3,imagen3,1,0.2883317172527313,data\cache\clean\test\imagen3_17919c9ffd792ad9\blur_s0.5.jpg
imagen3_1fe9a0379cffa709,blur_s0.5,imagen3,imagen3,1,0.03415067493915558,data\cache\clean\test\imagen3_1fe9a0379cffa709\blur_s0.5.jpg
imagen3_24e64d19ddde11cb,blur_s0.5,imagen3,imagen3,1,1.6265835345308233e-09,data\cache\clean\test\imagen3_24e64d19ddde11cb\blur_s0.5.jpg
imagen3_260ae6b06f1f50e2,blur_s0.5,imagen3,imagen3,1,0.000714549736585468,data\cache\clean\test\imagen3_260ae6b06f1f50e2\blur_s0.5.jpg
imagen3_2be4510162a8a76e,blur_s0.5,imagen3,imagen3,1,0.2216150462627411,data\cache\clean\test\imagen3_2be4510162a8a76e\blur_s0.5.jpg
imagen3_3403b18fc93acbfc,blur_s0.5,imagen3,imagen3,1,0.029721414670348167,data\cache\clean\test\imagen3_3403b18fc93acbfc\blur_s0.5.jpg
imagen3_43058,blur_s0.5,imagen3,imagen3,1,1.3211844816396479e-05,data\cache\clean\test\imagen3_43058\blur_s0.5.jpg
imagen3_44015,blur_s0.5,imagen3,imagen3,1,0.0002791728766169399,data\cache\clean\test\imagen3_44015\blur_s0.5.jpg
imagen3_44075,blur_s0.5,imagen3,imagen3,1,0.026684248819947243,data\cache\clean\test\imagen3_44075\blur_s0.5.jpg
imagen3_44476,blur_s0.5,imagen3,imagen3,1,0.30258435010910034,data\cache\clean\test\imagen3_44476\blur_s0.5.jpg
imagen3_46922,blur_s0.5,imagen3,imagen3,1,0.26873579621315,data\cache\clean\test\imagen3_46922\blur_s0.5.jpg
imagen3_473ffc5e3d5dc373,blur_s0.5,imagen3,imagen3,1,0.05728292837738991,data\cache\clean\test\imagen3_473ffc5e3d5dc373\blur_s0.5.jpg
imagen3_48174,blur_s0.5,imagen3,imagen3,1,0.33361145853996277,data\cache\clean\test\imagen3_48174\blur_s0.5.jpg
imagen3_519f5c348fe55fcd,blur_s0.5,imagen3,imagen3,1,7.935583562357351e-05,data\cache\clean\test\imagen3_519f5c348fe55fcd\blur_s0.5.jpg
imagen3_52520,blur_s0.5,imagen3,imagen3,1,0.045655764639377594,data\cache\clean\test\imagen3_52520\blur_s0.5.jpg
imagen3_53132,blur_s0.5,imagen3,imagen3,1,0.2459530085325241,data\cache\clean\test\imagen3_53132\blur_s0.5.jpg
imagen3_560ead164dab63a5,blur_s0.5,imagen3,imagen3,1,0.0239704679697752,data\cache\clean\test\imagen3_560ead164dab63a5\blur_s0.5.jpg
imagen3_5e95809bd47d157b,blur_s0.5,imagen3,imagen3,1,0.0028053668793290854,data\cache\clean\test\imagen3_5e95809bd47d157b\blur_s0.5.jpg
imagen3_69467160e53f71bc,blur_s0.5,imagen3,imagen3,1,0.029099728912115097,data\cache\clean\test\imagen3_69467160e53f71bc\blur_s0.5.jpg
imagen3_6a8270ea182a9194,blur_s0.5,imagen3,imagen3,1,2.2733082005288452e-05,data\cache\clean\test\imagen3_6a8270ea182a9194\blur_s0.5.jpg
imagen3_6c7624322b04ce43,blur_s0.5,imagen3,imagen3,1,1.7290683729243028e-07,data\cache\clean\test\imagen3_6c7624322b04ce43\blur_s0.5.jpg
imagen3_77fb2d4f372634f8,blur_s0.5,imagen3,imagen3,1,0.0003236323536839336,data\cache\clean\test\imagen3_77fb2d4f372634f8\blur_s0.5.jpg
imagen3_7ee1485909c59826,blur_s0.5,imagen3,imagen3,1,0.24228045344352722,data\cache\clean\test\imagen3_7ee1485909c59826\blur_s0.5.jpg
imagen3_8b13dc3bff918841,blur_s0.5,imagen3,imagen3,1,0.05411785468459129,data\cache\clean\test\imagen3_8b13dc3bff918841\blur_s0.5.jpg
imagen3_8c20e4bf83ffff36,blur_s0.5,imagen3,imagen3,1,0.07974526286125183,data\cache\clean\test\imagen3_8c20e4bf83ffff36\blur_s0.5.jpg
imagen3_9e82651e214a25c8,blur_s0.5,imagen3,imagen3,1,0.02069050259888172,data\cache\clean\test\imagen3_9e82651e214a25c8\blur_s0.5.jpg
imagen3_aa13646e437b7afa,blur_s0.5,imagen3,imagen3,1,0.21545390784740448,data\cache\clean\test\imagen3_aa13646e437b7afa\blur_s0.5.jpg
